status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang;;;;
"1243690906638663681,205551422,2020-03-28T00:06:33Z,daniiiiar,#LockDownNasionalSerentak  #CoronaVirusIndonesia  #IndonesiaMelawanCovid19  #lampung  #CoronaLockdown  #LawanCovid19  #COVID19 #DiRumahAjaDulu  #staysafeindonesia #masker  #apd  #RSPBA  #N95masks  #HazmatSuits https://t.co/PsVIw3b4lx,Twitter for Android,,,,FALSE,FALSE,15,4,ID,""Kedaton, Indonesia"",city,428,289,,2010-10-21T03:34:32Z,FALSE,und";;;;
"1243690906290618375,98214700,2020-03-28T00:06:33Z,Us_Five,""#Connecticut";;;;
"#COVID19 https://t.co/FKVJXNwLQT"",Twitter for iPhone,,,,TRUE,FALSE,4291,2,,,,226,234,,2009-12-20T22:05:21Z,FALSE,und";;;;
"1243690906051579906,142472163,2020-03-28T00:06:33Z,SheTriediT_,""I know #Amazon must be tired of delivering to my house. I must say I do appreciate the hustle and today I received my package a day early.😊😍 Yes to #AmazonPrime with your amazing delivery service during #COVID19 😎";;;;
;;;;
"Stay safe"",Twitter Web App,,,,FALSE,FALSE,2686,1,,,,124,219,,2010-05-11T00:09:25Z,FALSE,en";;;;
"1243690905527365632,68022809,2020-03-28T00:06:33Z,Katie_Hale_GA,""@GovKemp: As we deal with the impact of #COVID19, these companies are looking for hardworking Georgians to join their operations. Take a look at the full list! #gapol (3/25/20) https://t.co/aXCSe7HH4r"",Twitter Web App,,1064659902071808000,GovKemp,TRUE,FALSE,30813,0,,,,1734,1032,,2009-08-23T00:15:51Z,FALSE,en";;;;
"1243690904939970560,1275685766,2020-03-28T00:06:33Z,imAjitMinhas,""#HumanFirst #CoronaVirus #COVID19";;;;
;;;;
World needs more firepower against pandemics. Rechart #Healthcare vs. #Defence budget.;;;;
;;;;
Highest Military Spending (2018;;;;
;;;;
1. USA: $649B ($730B ~ 2019);;;;
2. China: $250B;;;;
3. Saudi Arabia: 67.6B;;;;
4. India: $66.5B;;;;
"5. France: $63.8B https://t.co/zmDTwyXVds"",Twitter for iPhone,,,,FALSE,FALSE,4354,0,,,,87,762,,2013-03-17T18:33:18Z,FALSE,en";;;;
"1243690905955115008,2914393318,2020-03-28T00:06:33Z,VargasSilvaMV,#ATENCION hoy en #SesiónPlenaria propuse que las camionetas asignadas a los concejales de #Bogotá se pongan a disposición de la @SectorSalud para transportar a los profesionales de la salud que están trabajando para mitigar la emergencia por el #Covid_19. @UNPColombia #27marzo https://t.co/CPXHnwOyQQ,Twitter for iPhone,,,,FALSE,FALSE,4057,45,CO,""Bogotá, D.C., Colombia"",city,3998,2145,,2014-12-10T20:33:07Z,FALSE,es";;;;
"1243690908626948098,1174849016456208384,2020-03-28T00:06:33Z,heck_cecelia,""#RichFolkLockdownProblems they don’t have any Grey Poupon.";;;;
And can’t get any either because all the stores are out of it for 3,562 miles...;;;;
"And they can’t get their helicopter off the ground since their pilot has #coronavirus ... https://t.co/mjgIFY0nsV"",Twitter for iPhone,,,,FALSE,FALSE,4454,0,,,,162,154,,2019-09-20T00:53:42Z,FALSE,en";;;;
1243690907557396484,20655334,2020-03-28T00:06:33Z,josieO,1 million or more  Americans will die #coronavirus https://t.co/YDQwkxTBAe,Twitter for Android,,,,TRUE,FALSE,60570,0,,,,1642,5000,,2009-02-12T04:56:41Z,FALSE,en;;;;
1243690912947068929,301831339,2020-03-28T00:06:34Z,lasopapuntocom,#Covid19 | ¿Te sientes preparado para afrontar el #Coronavirus?.- #LaSopaPuntoCom https://t.co/xjy2IX1QrJ (-,nanotwitter,,,,FALSE,FALSE,6923,1,,,,486758,119336,,2011-05-20T04:13:12Z,FALSE,es;;;;
"1243690912699441152,19795320,2020-03-28T00:06:34Z,PhoenixRichard,""Let me know where I can find MUSIC streams, not musicians TALKING about themselves";;;;
@johnrich currently showing you what concerts from April, 2020 to eternity will look like #Covid19 #CoronaVirus world;;;;
Time to monetize your show;;;;
"https://t.co/VVAQRFLdzK"",Twitter Web App,,,,FALSE,FALSE,3,0,,,,630,34,,2009-01-30T23:29:40Z,FALSE,en";;;;
"1243690910183014401,1416856542,2020-03-28T00:06:34Z,SaludRosario,""👉De acuerdo al último parte de @MinSaludSantaFe (27/3 a las 20hs) el total de casos confirmados del coronavirus #COVID19 en la ciudad de Rosario son 20.";;;;
;;;;
"Encontrá todas las recomendaciones de prevención y cuidados en https://t.co/z45zrabr8p"",Twitter for iPhone,,,,FALSE,FALSE,3257,7,,,,6542,523,,2013-05-10T01:21:20Z,FALSE,es";;;;
"1243690909772001280,426681776,2020-03-28T00:06:34Z,casasenrd,""Con este: somos Decanaan, gente Cristiana y positiva. Entregando a Dios todo nuestro trabajo y familias. Con la Fe de que en nuestra Republica Dominica saldremos a adelante en el nombre de Cristo Jesús! #covid_19… https://t.co/AbBvnAcshB"",Instagram,,,,FALSE,FALSE,11,0,DO,""Constanza, Dominican Republic"",city,1609,1653,,2011-12-02T15:10:56Z,FALSE,es";;;;
"1243690913018380294,1231346437516152832,2020-03-28T00:06:34Z,COVID19_ES,""ÚLTIMA HORA:";;;;
"Uruguay informa 34 nuevos casos de #coronavirus, elevando el total a 274 casos. https://t.co/dq9BaXkc3l"",Twitter Web App,,,,FALSE,FALSE,61,2,,,,15363,21,,2020-02-22T22:34:17Z,FALSE,es";;;;
"1243690910212210690,199572629,2020-03-28T00:06:34Z,tsurumiheartde,「更新：飼い主から猫に新型コロナ感染確認 ベルギー」 #Coronavirus https://t.co/yYD8nWPdHP,Twitter for Android,,,,FALSE,FALSE,1687,0,JP,""Yokohama City Tsurumi Ward, Kanagawa"",city,1070,1502,,2010-10-07T06:07:46Z,FALSE,ja";;;;
"1243690913852878849,201356709,2020-03-28T00:06:35Z,comoztaz,""@HabladorB Exoneraron a Bartlett";;;;
Cordero es juez y parte;;;;
Rosario piedra;;;;
Ackerman al Ine;;;;
Economía al traste, recesión técnica ;;;;
"#AmloElMejorPresidenteDelMundo #RedAMLO #COVID19 #Coronavirusmexico #AMLOLiesToTheWorld #CoparmexCuentaConMexico"",Twitter for iPad,1243678589930950656,1240124679706365954,HabladorB,FALSE,FALSE,3355,0,,,,136,397,,2010-10-11T17:31:37Z,FALSE,es";;;;
"1243690916604452865,1088026645481558017,2020-03-28T00:06:35Z,CryptotweetsO,""London Shelves Empty as City Transforms";;;;
"#uk #coronavirus #CoronaLockdown https://t.co/zHmXDDU7ME"",Twitter for Android,,,,FALSE,FALSE,2117,0,,,,810,384,,2019-01-23T10:52:21Z,FALSE,en";;;;
"1243690916172509185,1243652337845055491,2020-03-28T00:06:35Z,Karinavalente17,""@emoctezumab @SnteNacional @SSalud_mx Es posible que aún estando en la fase 2 de esta pandemia #coronavirus , haya escuelas que aun hacen ir a sus tabajadores mientras que en las demas ya trabajan desde casa.#SEP #cescijuc"",Twitter for Android,1239946555320340480,1613459636,emoctezumab,FALSE,FALSE,1,0,,,,0,9,,2020-03-27T21:33:28Z,FALSE,es";;;;
"1243690918093479936,2383004617,2020-03-28T00:06:36Z,Mars__13014,""#coronavirus #CODVID19 #COVID19france ";;;;
"https://t.co/ITOW4QIWss"",Twitter Web App,,,,FALSE,FALSE,5617,0,,,,1176,732,,2014-03-11T02:14:19Z,FALSE,und";;;;
"1243690919246864388,4049630309,2020-03-28T00:06:36Z,AliceOyGasset,Yo dono a la UN por su compromiso y vocación social #CuandoEstoSeAcabe #coronavirus #COVID2019 #QuedateEnCasa #Covid_19 #Covid_19 #COVID19 https://t.co/cMas5vaftz,Twitter for Android,,,,TRUE,FALSE,6327,0,CO,""Bogotá, D.C., Colombia"",city,271,1708,,2015-10-26T23:56:29Z,FALSE,es";;;;
"1243690917787250690,353603318,2020-03-28T00:06:36Z,1marcoo,""@le_belve @RadioCapital_fm @niconobivalgre @gianlucac1 @Phastidio @OGiannino @carloalberto @recifar Visto che il modello italiano che ha seguito quello cinese piace tanto... questo è il modello cinese. Qualche dubbio anche sulla loro conta di morti e feriti causa #COVID19 mi viene, la via della seta mette i brividi. ";;;;
"https://t.co/wpO61kmJOx"",Twitter for Android,1243590355699859459,2880885026,le_belve,TRUE,FALSE,23103,0,,,,553,978,,2011-08-12T10:20:25Z,FALSE,it";;;;
1243690917703217152,15173042,2020-03-28T00:06:36Z,starkeeey,Two more: all the states separated out and a hex map.  In a weird way looking at this data helps me cope.  Any comments appreciated. #COVID19 https://t.co/jOjIu3j04h,Twitter Web App,1243690244643274752,15173042,starkeeey,FALSE,FALSE,2405,1,,,,450,285,,2008-06-19T20:22:32Z,FALSE,en;;;;
"1243690917678243845,1017636962,2020-03-28T00:06:36Z,chikeibezim,""Also, you may end up congesting the hospital and further spread the virus to health workers and other patients. ";;;;
;;;;
"Except very sick or over 60, it is advised that when you experience any symptom of the #COVID19, you get as much rest as possible, drink as much water as you can and"",Twitter for Android,1243690826108227585,1017636962,chikeibezim,FALSE,FALSE,67,0,,,,1551,26,,2012-12-17T14:56:20Z,FALSE,en";;;;
1243690918290563073,1031665715303067649,2020-03-28T00:06:36Z,Berivanerogluu1,Oto boka güleceğinize adam olun evinizde oturun #Covid_19,Twitter for Android,,,,FALSE,FALSE,5194,0,,,,125,203,,2018-08-20T22:14:08Z,FALSE,tr;;;;
"1243690918089240577,706858818735620096,2020-03-28T00:06:36Z,MovidelnorEp,""NUEVAS MEDIDAS DE CIRCULACIÓN";;;;
;;;;
Desde mañana se aplicará nuevas medidas de circulación de acuerdo al último dígito de la placa de su vehículo o motocicleta, recuerde que estas medidas permiten reducir la propagación del #Covid_19. ¡Quédate en casa!;;;;
;;;;
EPM;;;;
"#QuedateEnCasa https://t.co/HUPICt2ddQ"",Twitter for Android,,,,FALSE,FALSE,477,6,,,,1077,185,,2016-03-07T15:07:29Z,FALSE,es";;;;
"1243690920589041675,1227761445846290438,2020-03-28T00:06:36Z,Nadiashaki20,""Ojalá lo viera como vosotros, que es un día menos.";;;;
Pero no puedo evitar pensar que no puedo más y que es un día más. ;;;;
"#CODVID19 #coronavirus #cuarentena #nosotrospodemos"",Twitter for iPhone,,,,FALSE,FALSE,88,0,ES,""Seville, Spain"",city,17,116,,2020-02-13T01:08:55Z,FALSE,es";;;;
"1243690920790437890,70175707,2020-03-28T00:06:36Z,thesportgene,""Less than one hour!! Calling the Labsters!!!!!";;;;
;;;;
One last push for your Sports Scientist: @thephantomjazzy ;;;;
;;;;
#VOTE The Institute of Drafting!!!!!;;;;
;;;;
"#Canada #SupportCanadianPodcast #podcast #PodernFamily #CoronavirusOutbreak #Winnipeg  #Celtics  #Falcons #MLB #ELM #MapleLeafs #Texas https://t.co/mP3JjkAk9K"",Twitter for iPhone,,,,TRUE,FALSE,19265,1,US,""Helotes, TX"",city,2217,3369,,2009-08-30T18:07:58Z,FALSE,en";;;;
"1243690925324406786,155680082,2020-03-28T00:06:37Z,lillybalderas,""@brozoxmiswebs Hace 7 días había más de 40,000 casos de infecciones respiratorias agudas en México #NeumoniaAtipica #Influenza ó #COVID19 #COVID19mx Supongo que nunca lo sabremos https://t.co/ZdxvhQMrKy"",Twitter for iPhone,,107120856,brozoxmiswebs,TRUE,FALSE,25137,0,,,,1343,1744,,2010-06-14T20:22:22Z,FALSE,es";;;;
"1243690925018226688,2149141555,2020-03-28T00:06:37Z,AceAsunder,""#ICantStand getting emails from EVERY FREAKING business I ever went to telling me how they're protecting me from #COVID19. I get it. You want to """"comfort me"""" so I'll be a loyal little customer when this is all over.... ";;;;
;;;;
"BUT you're actually starting to piss me off. STOP!!! kthx"",Twitter Web App,,,,FALSE,FALSE,355,0,,,,19,56,,2013-10-22T14:28:06Z,FALSE,en";;;;
1243690924728823809,24700876,2020-03-28T00:06:37Z,TheTorontoSun,Economic models for Canada look dire as #coronavirus rages via @brianlilley https://t.co/J86apusGfI #COVID19 #cdnpoli https://t.co/4UM153edjW,Twitter Web App,,,,FALSE,FALSE,809,5,,,,311849,516,,2009-03-16T14:45:06Z,TRUE,en;;;;
1243690924376576000,2734693368,2020-03-28T00:06:37Z,_sidmehta,#FoxLaneAlumni tells the story of a #COVID19 #CoronaVirus survivor at a nursing home in Washington State. @FoxLanePride @mtkiscoelem @BCSDNOTES https://t.co/QA6fYV0Ovo,Twitter Web App,,,,TRUE,FALSE,76011,0,,,,548,1958,,2014-08-15T15:29:41Z,FALSE,en;;;;
1243690921587326983,3228928584,2020-03-28T00:06:37Z,sendrelief,Send Relief President @bryantwright explains how we are working with @BrianKempGA’s office to get critical supplies to healthcare workers on the front line of the fight against #COVID19: https://t.co/2SivRCV0Ng,Twitter for iPhone,,,,FALSE,FALSE,2396,16,,,,4062,1662,,2015-05-28T16:05:41Z,FALSE,en;;;;
"1243690924221378563,2420598900,2020-03-28T00:06:37Z,VzlaAutonoma,""#27Marzo Enfermeras del Hospital Militar #Caracas  regresan caminando a sus hogares .";;;;
 No hay transporte !!;;;;
#VzlaSinGasolina ;;;;
#Covid_19 ;;;;
#Cuarentena;;;;
" https://t.co/HuaYPKMmai"",Twitter for Android,,,,FALSE,FALSE,10055,4,,,,3007,1026,,2014-03-31T14:14:12Z,FALSE,es";;;;
"1243690923978096642,436260390,2020-03-28T00:06:37Z,Airheadange,""@ChefGalton @wkdlucy @NNUH @hucks6dh6 @eadie11 @HughesCooking NHS staff all ARE amazing but there are many others such as people that work in our local shops, care assistants, pharmacies &amp";;;;
1243690923281743873,15039436,2020-03-28T00:06:37Z,LoriMoreno,#StaySafe My #Friends Public #health expert: ‘#Coronavirus is going to hit every city in #America’ https://t.co/9kt8mxTGrA,Twitter for iPhone,,,,FALSE,FALSE,4791,0,,,,180089,111853,,2008-06-07T16:26:14Z,FALSE,en;;;;
"1243690929783025665,78761701,2020-03-28T00:06:38Z,robpurpura,""Atenção para";;;;
1) o que o @YouTubeBrasil considera canais de notícia;;;;
2) o aviso para informações a respeito do #COVID19 (q é uma boa ideia na vdd);;;;
"3) parte da minha lista de following e recomendados lol https://t.co/nlUAY74S4L"",Twitter Web App,,,,FALSE,FALSE,149,0,,,,486,423,,2009-10-01T01:12:36Z,FALSE,pt";;;;
1243690928000380929,1022259818361483264,2020-03-28T00:06:38Z,ConstainSylvia,#MásTICMejorPrevención | Conoce los beneficios que trae para los empresarios el #ComercioElectrónico👩‍💻🧑🏼‍💻 durante las medidas de prevención del #COVID19. https://t.co/C3bT92eV1t,Twitter for iPhone,,,,FALSE,FALSE,638,2,,,,27159,203,,2018-07-25T23:18:28Z,TRUE,es;;;;
"1243690927270416384,309452942,2020-03-28T00:06:38Z,dhiyaAfrina,""JAHE MERAH Bagus buat imun, Belinya gak usah ke pasar, Nass bumbu rempah solusinya. Kini bisa beli dari rumah";;;;
Link toko kami https://t.co/N9LiPC2MzM;;;;
;;;;
#coronavirus #corona #covid19 #dirumahsaja #lockdown #indonesia #jahemerah #LockDownNasionalSerentak;;;;
"#CoronaUpdates #CegahCOVID19"",Twitter for Android,,,,FALSE,FALSE,4,0,,,,41,5,,2011-06-02T03:32:14Z,FALSE,in";;;;
"1243690927127957513,2318350200,2020-03-28T00:06:38Z,mattybarringer,oh hell nah Hutto has a confirmed #COVID19 case😐 staying my ass inside fr!,Twitter for iPhone,,,,FALSE,FALSE,14526,0,US,""Texas, USA"",admin,786,299,,2014-01-30T05:52:55Z,FALSE,en";;;;
"1243690925827686402,1140950717840146432,2020-03-28T00:06:38Z,ShaziaMohammad_,""If they need to come to Florida, there needs to be STRICT rules on how these patients are transported with the greatest protective wear to avoid spreading it to the population of #Florida. #COVID19 https://t.co/tX5QDXwb7V"",Twitter for iPhone,,,,TRUE,FALSE,497,0,,,,45,130,,2019-06-18T11:53:43Z,FALSE,en";;;;
"1243690926096224257,1202511744360337409,2020-03-28T00:06:38Z,best_deals_US,""Back in stock:";;;;
Columbia Men's Redmond Low Hiking Shoe;;;;
4.4 stars;;;;
Price: $48.2;;;;
https://t.co/vkmX8TYZe0;;;;
"#weekend #covid_19 https://t.co/pynG4urng1"",US Deals Daily,,,,FALSE,FALSE,7252,0,,,,753,233,,2019-12-05T08:55:36Z,FALSE,en";;;;
1243690934014861312,20406802,2020-03-28T00:06:39Z,CrowdedHead,The presidential race isn't on hold -- it's playing out right before us - https://t.co/7j6gwlq3ar #coronavirus #COVID19,Twitter Web App,,,,FALSE,FALSE,11576,0,,,,3655,4040,,2009-02-09T01:30:58Z,FALSE,en;;;;
1243690933679464448,299749923,2020-03-28T00:06:39Z,BritanySC,At first wasn't feeling to bad about Covid -19 but with 2 kids 1 no longer in school because of Covid-19 no job no way to buy necessities I'm starting to worry #COVID19 #stressing #sendhelp #ThankYouHealthCareWorkers,Twitter Web App,,,,FALSE,FALSE,0,0,,,,4,14,,2011-05-16T16:31:30Z,FALSE,en;;;;
"1243690932890984448,413457172,2020-03-28T00:06:39Z,crustnation2,""Me right now 😩😩😩";;;;
;;;;
"#COVID19 #COVID2019 https://t.co/jwwdg5uyQg"",Twitter for iPhone,,,,FALSE,FALSE,9484,1,,,,17451,66,,2011-11-15T22:25:56Z,FALSE,en";;;;
"1243690932781735937,18511402,2020-03-28T00:06:39Z,BIVnews,""Two more seniors' care homes in B.C. have cases of #COVID19 – 11 total";;;;
#COVID19BC #COVID19Vancouver ;;;;
"https://t.co/LcdnuIh4W1"",Twitter Web App,,,,FALSE,FALSE,6085,0,,,,36085,599,,2008-12-31T17:44:31Z,FALSE,en";;;;
1243690932245082116,13654792,2020-03-28T00:06:39Z,philaroneanu,They weren’t satisfied with the thousands of people projected to die of #COVID19. Now they want thousands more to die from dirty air and water to protect Wall Street profits https://t.co/EZJTAIEyUa,Twitter Web App,,,,FALSE,FALSE,2956,0,,,,4834,2013,,2008-02-19T03:13:31Z,FALSE,en;;;;
"1243690931779506178,509111140,2020-03-28T00:06:39Z,music4ever77,""@RepAdamSchiff Quid pro quo and sucking up to is what he requires.";;;;
He is no longer getting his dose of ego stroking since his last rally. ;;;;
He needs constant praise and smoke blown up his a$$ to survive like we need air. Pathetic!;;;;
;;;;
#TrumpIsADisgrace ;;;;
"#COVID19 https://t.co/AwUHoSmktW"",Twitter for Android,1243685801650720769,29501253,RepAdamSchiff,FALSE,FALSE,48411,1,,,,9207,10132,,2012-02-29T18:55:18Z,FALSE,en";;;;
1243690931234033664,263478969,2020-03-28T00:06:39Z,SeanaBauna,@chrislhayes I love you. You are a treasure. Speaking  my feelings EVERY.SINGLE.TIME Thank you. Thank you. Thank you. @MSNBC #inners #COVID19,Twitter for Android,,4207961,chrislhayes,FALSE,FALSE,2767,0,,,,55,529,,2011-03-10T03:30:06Z,FALSE,en;;;;
"1243690930051432448,1858992362,2020-03-28T00:06:39Z,hellandtam,""Testing out camera angles for a tap video and THIS.";;;;
;;;;
"This sums up quarantine so perfectly. #covid_19 #hethinksheshulk #brotherlylove @ Aberdeen, Washington https://t.co/hgc9UjMmuF"",Instagram,,,,FALSE,FALSE,513,0,US,""Aberdeen, WA"",city,47,101,,2013-09-13T00:36:53Z,FALSE,en";;;;
"1243690932815495169,351838915,2020-03-28T00:06:39Z,DJ__________BJ,""Another bloke shaving his head out of boredom during lockdown, respect #lockdown #coronavirus https://t.co/fHaeT5MLQL"",Twitter for iPhone,,,,TRUE,FALSE,2255,0,,,,168,325,,2011-08-09T20:08:24Z,FALSE,en";;;;
"1243690937852792832,295863148,2020-03-28T00:06:40Z,KristianHarstad,""If #COVID19 doesn't kill you, this food will https://t.co/MUdu9vGHna"",Twitter for Android,,,,TRUE,FALSE,42481,0,,,,1308,5002,,2011-05-09T19:54:16Z,FALSE,en";;;;
1243690935906492416,3195355884,2020-03-28T00:06:40Z,abdulsaligan,This’s an day was video from WhatsApp seen for me...little girl who speaking about so nicely;;;;
"1243690935818436608,26013229,2020-03-28T00:06:40Z,_DaveWells,""Looked *amazing* to the naked-eye 😊";;;;
;;;;
"#covid19 #dailywalk #sunset #surreal https://t.co/TGsFBxJsjY"",Instagram,,,,FALSE,FALSE,15761,0,,,,241,814,,2009-03-23T14:44:05Z,FALSE,en";;;;
1243690934832955402,564234315,2020-03-28T00:06:40Z,MaramMPH,Do you also think post #covid19 public health agencies will be well funded?,Twitter Web App,1243685631840129024,564234315,MaramMPH,FALSE,FALSE,17452,0,,,,2244,447,,2012-04-27T00:17:14Z,FALSE,en;;;;
"1243690937634693120,384841236,2020-03-28T00:06:40Z,fjsv1974,""@JPABLOCA @andrespaezec @ElNuevoAbogado Estos lacras  son los que infectan a todos los #médicos del país con el #coronavirus ";;;;
Son los que  tienen lleno los hospitales cuando son infectados ;;;;
Deberia existir una sala especial para estos hampones, algo así como las de #cremacion ;;;;
"El que entendió... Entendió"",Twitter for Android,1243665744589717510,235720680,JPABLOCA,FALSE,FALSE,11010,0,,,,1717,4865,,2011-10-04T12:33:02Z,FALSE,es";;;;
1243690936661573634,1214353564027539458,2020-03-28T00:06:40Z,apathy1301,We're #1! We're #1! #Coronavirus,Twitter for Android,,,,FALSE,FALSE,115,0,,,,2,3,,2020-01-07T01:10:41Z,FALSE,en;;;;
1243690942118481921,2361396394,2020-03-28T00:06:41Z,aferraz74,@nuno_ferreira @govpt @antoniocostapm @DGSaude #COVID19PT #COVID19portugal #COVID19,TweetDeck,1243668818502828032,15346939,nuno_ferreira,FALSE,FALSE,25057,0,,,,316,608,,2014-02-23T19:01:38Z,FALSE,und;;;;
"1243690938486185986,58342943,2020-03-28T00:06:41Z,Chippj,""What if watching #TigerKing turns out to be the vaccine.";;;;
"#coronavirus #NetflixAndCure"",Twitter for iPhone,,,,FALSE,FALSE,7287,0,,,,1041,1122,,2009-07-20T00:59:03Z,FALSE,en";;;;
1243690945654272005,118919582,2020-03-28T00:06:42Z,dxnald,Ru looking like he’s about to fight #COVID19 #DragRace,Twitter for iPhone,,,,FALSE,FALSE,11980,0,,,,903,593,,2010-03-02T03:20:34Z,FALSE,en;;;;
"1243690945117327360,164365786,2020-03-28T00:06:42Z,HesiodoGoes,""O cara na rua passando e um do prédio do lado daqui onde moro: VAI PRA CASA, ARROMBADO! #COVID19"",Twitter for iPhone,,,,FALSE,FALSE,2424,0,,,,399,546,,2010-07-08T18:07:35Z,FALSE,pt";;;;
"1243690944857137157,1243683006365097989,2020-03-28T00:06:42Z,AX9srOA0pI33G0I,""いい加減にしろ。これ以上P502の品位落とすな。お前らのせいで根は善良なプレイヤーが叩かれるわ周りを感染させ性格曲げてんだよ";;;;
;;;;
그들이 신종 코로나 바이러스 기관에서 도둑질 유출 한 비밀 조직 P502의 주범 격입니다. 누군가 체포하십시오;;;;
;;;;
0;;;;
;;;;
"#covid19 #힘내라_대구"",Twitter Web App,,,,FALSE,FALSE,0,0,,,,0,0,,2020-03-27T23:35:18Z,FALSE,ja";;;;
"1243690944542552064,1548256382,2020-03-28T00:06:42Z,MillisBrent,""Downloaded @ChrisLodyMusic's Anosmic Dither last night. Listening as a translate today. Fans of #chiptune #ambient #techno and #electronicmusic check it. It's #freemusic, but throw the man a couple of bones for his hard work. We all gotta eat! #COVID19 #CoronaLockdown #Tokyo2021 https://t.co/Kxrkkh85NU"",Twitter Web App,,,,TRUE,FALSE,60525,2,,,,2739,3055,,2013-06-26T13:52:04Z,FALSE,en";;;;
1243690943620005888,1547072761,2020-03-28T00:06:42Z,hamil_san,Our president is shooting people on 5th Avenue. I care! #trumpmurders #koolaid #COVID19  #trumpfollowers,Twitter for iPhone,,,,FALSE,FALSE,26839,0,,,,96,462,,2013-06-26T01:36:26Z,FALSE,en;;;;
1243690943582175246,490864270,2020-03-28T00:06:42Z,ChristinaLewand,Anyone else gain the #COVID19 from stress eating yet?,Twitter for iPhone,,,,FALSE,FALSE,165317,0,,,,1692,2626,,2012-02-13T00:23:31Z,FALSE,en;;;;
1243690944886706177,212906085,2020-03-28T00:06:42Z,susobermello,Un exemplo perfecto da fenda social exposta con máis contundencia nestas datas pola fenda dixital que axudou a visibilizar o #Coronavirus https://t.co/q15SuNdWbu,Twitter for iPhone,,,,TRUE,FALSE,1177,11,,,,1991,720,,2010-11-07T11:58:37Z,FALSE,es;;;;
"1243690948665671680,2468110262,2020-03-28T00:06:43Z,doctormackrill,Vital UK critical care data to help inform future practice #COVID19 #CriticalCare https://t.co/gUaP4r4xI7,Twitter for iPhone,,,,TRUE,FALSE,208,0,GB,""Sheffield, England"",city,104,227,,2014-04-28T18:22:23Z,FALSE,en";;;;
1243690949202661381,103025366,2020-03-28T00:06:43Z,yourbluefox,#nonprofits take heed: U.S. Grant Makers Step Up for Global #COVID19 Efforts (Grants Roundup) https://t.co/0HmNugaWyr  #grants #nonprofit https://t.co/G8ZnaVTHVz,Twitter Web App,,,,FALSE,FALSE,458,0,,,,365,719,,2010-01-08T16:29:37Z,FALSE,en;;;;
"1243690948850143233,2393731934,2020-03-28T00:06:43Z,AChandlerCody,""Can someone explain why Italian charter flights are coming into #Dallas?";;;;
;;;;
"#ChineseCoronaVirus #COVID19 #America @GregAbbott_TX @SenTedCruz @realDonaldTrump"",Twitter for Android,,,,FALSE,FALSE,110,0,,,,1760,1950,,2014-03-17T04:09:58Z,FALSE,en";;;;
1243690947566661632,81446196,2020-03-28T00:06:43Z,ShaunaHarper,Women entrepreneurs in #BC (and #CityofPG of course!) please contact @businesswomenbc if you are trying to figure out how to navigate all these announcements and bridge this #COVID19 phase. You're not alone. So many resources to help you plan and prepare.,Twitter Web App,,,,FALSE,FALSE,2405,3,,,,3434,992,,2009-10-10T21:32:22Z,FALSE,en;;;;
"1243690947529056257,1670906430,2020-03-28T00:06:43Z,AudreyMEdmonson,""REMINDER: Do your part to prevent the spread of #COVID19. #StayHome and only leave to:";;;;
;;;;
🛍Buy your groceries;;;;
🍴Get food;;;;
⛽️Get gas;;;;
⛑Go to the doctor or pharmacy;;;;
🚨Essential job;;;;
 ;;;;
To stay informed on all County updates go to https://t.co/iMCa3H8qhy.;;;;
"#SaferAtHome #QuedateEnTuCasa https://t.co/XVMQVd0N9a"",Twitter for iPhone,,,,TRUE,FALSE,1703,1,US,""Kendall, FL"",city,4180,542,,2013-08-14T16:43:14Z,TRUE,en";;;;
1243690946962886656,204646940,2020-03-28T00:06:43Z,xoxoRachelBLVD,All of the babies conceived and born during the pandemic will be known as a Covid Kid #COVID19 #coronavirus #covidKids,Twitter for iPhone,,,,FALSE,FALSE,85,0,,,,19,129,,2010-10-19T04:37:02Z,FALSE,en;;;;
"1243690947495460867,940703817418592258,2020-03-28T00:06:43Z,JuanAlfP,""@jucilnacional #YoNoPuedoQuedarmeEnCasa";;;;
#Covid_19;;;;
#QuedateEnCasa;;;;
#EsteVirusLoParamosUnidos;;;;
#EquiparacionYa;;;;
#ILPJusapol;;;;
#NuestraVidaNOValeMenos;;;;
#IgualdadPolicias;;;;
#ProhibidoRendirse;;;;
#EnEstaFamiliaNadieLuchaSolo;;;;
#NoNosCallaran ;;;;
0;;;;
#VetarLaIlpJusapolEsilegal;;;;
"#NoSomosUnGastoSuperfluo"",Twitter for Android,1243289964693131272,983478619577180160,jucilnacional,FALSE,FALSE,3835,0,,,,120,112,,2017-12-12T22:04:02Z,FALSE,und";;;;
1243690950230044672,66054572,2020-03-28T00:06:43Z,zakijirou,「更新：飼い主から猫に新型コロナ感染確認 ベルギー」 #Coronavirus https://t.co/XH2AixmaUu,Twitter for Android,,,,FALSE,FALSE,16397,0,,,,1245,1259,,2009-08-16T04:47:22Z,FALSE,ja;;;;
"1243690948980326400,440374164,2020-03-28T00:06:43Z,yaninachavez3,""https://t.co/zgxpxCt5i9";;;;
"#coronavirus #Rusia"",Twitter for Android,,,,FALSE,FALSE,151,0,,,,95,84,,2011-12-18T22:36:26Z,FALSE,und";;;;
